lat,lon,Address,Station_Name,Fuel Type
34.10497491,-118.1848455,5921 Monterrey,5921 Monterrey,ELEC
36.09908,-80.241009,414 N. Patterson Ave.,Winston-Salem,ELEC
37.975021,-122.064137,605 Contra Costa Blvd,True Zero - Concord,HY
38.344949,-121.975283,999 Marshall Road,Sandpiper Village,ELEC
37.835515,-122.129764,1299 School St,MORAGA STATION 2,ELEC
33.757083,-118.111888,6278 E 2nd St,CENTERCAL NORTH DECK EV7,ELEC
33.755793,-118.110135,6440 Pacific Coast Hwy,CENTERCAL NORTH DECK EV8,ELEC
33.755784,-118.110139,CA-1,CENTERCAL NORTH DECK EV9,ELEC
38.990153,-105.059881,722 Country Dr,MICROTEL WP #1 WOODLANDPARK1,ELEC
45.846588,-119.310925,620 NW 11th St,G.S.H.C.S. STATION 1,ELEC
42.95593,-76.920965,655 New York 318,Waterloo Premium Outlets,ELEC
47.616915,-122.303963,2113 E Olive St,Madison Miller,ELEC
45.46428,-122.64402,2000 SE Tacoma St,Tacoma Commons,ELEC
37.741657,-122.498475,3001 Taraval St,EVSP WALGREENS STORE 4570,ELEC
44.766311,-69.718717,23 Commercial St,SKOWHEGAN T OF S CHARGER,ELEC
41.675507,-71.303861,1 Colt Dr,NATIONAL GRID COLT STATE PARK,ELEC
40.713246,-74.001,170 Park Row,170 Park Row,ELEC
43.099095,-77.626204,700 W Metro Park,700 West Metro Park,ELEC
41.292583,-73.929086,900 Fort Hill Rd,Abbey Inn & Spa,ELEC
41.65136,-70.238574,476 Route 28,Aiden by Best Western Yarmouth,ELEC
36.673877,-121.60166,427 Bardin Rd,Alisal Union School District,ELEC
42.480942,-83.247437,20500 Civic Center Dr,Blue Care Network of Michigan,ELEC
38.014401,-121.814414,510 G St,Antioch Unified School District,ELEC
40.038581,-76.292318,620 E Mifflin St,Auto Tech Lancaster,ELEC
41.375328,-73.726893,725 Route 6,B & C Auto Service,ELEC
40.856419,-73.168296,400 E Jericho Turnpike,Bi County Auto Body,ELEC
42.930786,-75.853945,10 Seminary St,Cazenovia College,ELEC
40.733934,-73.993118,21 E 12th St,CHHA2 Garages LLC,ELEC
40.757099,-73.963122,400 E 56th St,CHHA2 Garages LLC,ELEC
40.777924,-73.957245,127 E 83rd St,CHHA2 Garages LLC,ELEC
40.175153,-105.093912,120 9th Ave,Circle Graphics,ELEC
46.788245,-92.103461,333 N 1st Ave W,CityView Flats,ELEC
35.791189,-119.250008,14390 County Rd,Best Western Liberty Inn,ELEC
42.844741,-73.994662,2000 7th St,Dimension Fabricators,ELEC
40.822935,-73.890483,962 Aldus St,Little Man Parking,ELEC
40.729483,-73.988368,220 E 9th St,Little Man Parking,ELEC
40.736778,-73.979688,329 E 22nd St,Little Man Parking,ELEC
33.880459,-118.289875,812 W 165th Pl,Environmental Charter Middle School,ELEC
33.523239,-117.084178,41211 Via Europa,Europa Village Wineries & Resort,ELEC
32.88595,-79.975606,4900 O'Hear Ave,Lee & Associates of Charleston,ELEC
27.260424,-80.40195,1900 SW Aledo Ln,Gatlin Commons,ELEC
42.445432,-76.509798,770 Cascadilla St,GreenStar Co-op,ELEC
38.362409,-75.073079,3401 Coastal Hwy,Hilton - Tru Ocean City,ELEC
41.424165,-91.039589,600 E 2nd St,HNI Corp,ELEC
41.4493293188656,-91.03594195435332,2210 2nd Avenue,HNI Corp,ELEC
33.1213278374029,-117.28932603704834,1901 Wright Pl,Home2 Suites by Hilton Carlsbad,ELEC
42.122304,-79.240492,2870 N Main St Extension,Jamestown Board of Public Utilities,ELEC
33.887013,-117.301025,20641 Van Buren Blvd,Lewis Retail Centers,ELEC
33.966499,-117.036194,1004 Cherry Valley Blvd,The Marketplace at Calimesa,ELEC
33.790954,-118.174779,1305 E Pacific Coast Hwy,Long Beach City College,ELEC
40.16524,-105.101585,385 Kimbark St,Longmont Power & Communications,ELEC
45.527917,-122.685873,1455 NW Irving St,LPF Pearl West,ELEC
42.657547,-73.806326,700 New Scotland Ave,Maria College,ELEC
35.223591,-80.871421,2145 Suttle Ave,Mecklenburg County - Land Use & Environmental Services Agency,ELEC
40.15062965650472,-106.9091602982864,24 Main St,Montgomery's General Merchandise,ELEC
43.152791,-77.607992,103 Court St,The Nathaniel Apartment,ELEC
41.43657591421351,-91.08236310849,2301 Houser St,Muscatine Water & Power,ELEC
41.012258,-73.805273,250 S Central Ave,Glass House Apartments,ELEC
40.803185,-73.992107,3 Somerset Ln,The Glass House,ELEC
40.516856,-74.196692,375 Seguine Ave,Northwell,ELEC
40.725055,-73.240926,301 E Main St,Northwell,ELEC
40.584259,-74.086919,475 Seaview Ave,Northwell,ELEC
42.885188,-78.875488,221 Pearl St,Pearl Street Parking,ELEC
34.009516,-84.361606,408 Atlanta St,Polara Capital Management,ELEC
42.97801,-75.249586,2395 Main St,Pratt and Whitney HMI Metal Powders,ELEC
33.915767,-117.856317,3050 Enterprise St,Proponent,ELEC
34.060877,-117.187549,560 W Stuart Ave,Redlands Packing House District,ELEC
43.04673,-77.468051,1160 Pittsford-Victor Rd,RYCO Management,ELEC
27.788769,-82.348228,9960 Jonas Salk Dr,Lola Apartments,ELEC
41.021635,-73.633428,105 Prospect St,Skyview Ventures,ELEC
42.277973,-74.566695,221 Hillcrest Dr,Peace Love & Yoga,ELEC
43.130117,-76.084686,7401 Round Pond Rd,SRC Inc,ELEC
42.893647,-77.449247,2754 W Park Dr,Terphane,ELEC
40.782319,-74.314475,119 Rt-19,Town of Livingston - Town Hall,ELEC
36.994802,-120.095338,1750 Avenue 17,Trillium,ELEC
43.118611,-77.612181,170 Science Pkwy,Trillium Health,ELEC
39.491391,-117.069789,1000 W Main St,Chevron,ELEC
38.504499,-118.177524,300 Plymire St,Luning Trading Post - Rock Shop & Cafe,ELEC
43.095016,-77.576023,3495 Winton Pl,Winton Place Business Centre,ELEC
40.149533,-76.20899,350C S 7th St,Sam's Auto,ELEC
40.442327,-80.002465,120 5th Ave,Fifth Avenue Place,ELEC
40.241595,-75.285603,110 Courtland St,Lansdale Borough Hall,ELEC
40.255889,-75.285432,649 W Ninth St,Lansdale Electric Plant,ELEC
40.243245,-75.286868,304 W Main St,Lansdale Borough,ELEC
40.243554,-75.285602,325 Madison St,Madison Lansdale Station Apartments Lansdale,ELEC
40.242149,-75.287928,50 Susquehanna Ave,Lansdale Borough,ELEC
40.4358444,-76.8925421,957 Camp Hebron Rd,Camp Hebron,ELEC
40.23863,-76.906007,1001 Bosler Ave,Autobahn Speedway,ELEC
40.2808157344758,-77.41841312499236,1599 Doubling Gap Rd,Colonel Denning State Park,ELEC
40.198245,-75.792986,843 Park Rd,French Creek State Park,ELEC
40.24096,-76.058449,3000 N Reading Rd,Adamstown Area Library,ELEC
40.201647,-77.196256,272 W High St,Dickinson College,ELEC
40.203591,-77.197902,360 W Louther St,Dickinson College,ELEC
40.204917,-77.198371,380 W North St,Dickinson College,ELEC
40.426036,-78.398846,220 Newry St,Presbyterian Village at Hollidaysburg,ELEC
40.58353,-75.55456,311 Robert Morris Blvd,KRE Spring View Apartments,ELEC
40.057,-75.403,582 Upper Gulph Rd,Tredyffrin Public Library,ELEC
39.79683187267869,-77.58246804813233,6596 Orphanage Rd,Presbyterian Senior Living - Quincy Village,ELEC
40.07330692839348,-76.2961962566223,600 E Roseville Rd,Presbyterian Senior Living - The Long Community at Highland,ELEC
40.697077,-75.293435,3914 Hecktown Rd,AAA Northampton County,ELEC
40.008757,-75.28563,120 E Montgomery Ave,Montgomery Plaza,ELEC
41.213532,-76.76742,85 Griffith Rd,J. Murray Motor Co,ELEC
40.812426,-77.919717,100 Patton Plaza,Patton Township,ELEC
40.20031298848541,-76.96096791534426,5011 Louise Dr,Holiday Inn Mechanicsburg,ELEC
33.99353756716637,-80.97528499867249,700 Cross Hill Rd,Whole Foods Market - Cross Hill Market,ELEC
34.091264,-80.907774,9564 Two Notch Rd,Sesquicentennial State Park,ELEC
34.925226,-82.365576,2401 State Park Rd,Paris Mountain State Park,ELEC
33.551291,-80.503727,251 State Park Rd,Santee State Park,ELEC
33.993967,-81.057112,425 Meeting St,West Columbia Interactive Art Park,ELEC
34.1466878,-118.7749111,29901 Agoura Rd,Vitu,ELEC
33.8603471,-117.7952297,5495 E La Palma Ave,Wescom Credit Union,ELEC
34.1003497,-118.005318,11800 Goldring Rd,City of Arcadia,ELEC
34.137663,-118.038184,240 W Huntington Dr,City of Arcadia,ELEC
33.870239,-118.088254,17711 Roseton Ave,Hayward Unified School District,ELEC
33.9328829,-117.896659,13571 W Central Ave,Caltrans Brea Maintenance Station,ELEC
37.430038,-120.7786518,9716 Hinton Ave,Delhi Unified School District,ELEC
34.0716093,-118.0648043,9350 Flair Dr,El Monte - Urgent Care,ELEC
33.9262762,-118.3869621,750 N Nash St,Hyatt Place Los Angeles,ELEC
38.2577334,-122.0495191,1261 Travis Blvd,The Wiseman Co,ELEC
37.0503602,-122.0746325,6121 Gushee St,Felton Public Library,ELEC
37.507402,-121.9614014,43770 S Grimmer Blvd,Fremont Unified School District,ELEC
36.74368,-119.846474,3100 W Nielsen Ave,Fresno Economic Opportunities Commission,ELEC
33.6416614,-117.7201036,10 Marconi,New Horizon School and Community Center,ELEC
33.6776888,-117.7570179,6521 Marine Way,Caltrans Marine Way Construction Office,ELEC
33.6763004,-117.755209,6685 Marine Way,Caltrans Toll Road Maintenance Station,ELEC
33.6588301,-117.7487449,7755 Irvine Center Dr,Merchsource,ELEC
37.9523826,-122.5387171,699 Sir Francis Drake Blvd,Bacich Elementary School,ELEC
33.8302802,-118.1489693,3881 McGowen,Rocket Lab,ELEC
35.2579858,-118.9036899,9023 Camino La Jolla,Rancho Lindo Apartments,ELEC
34.683403,-118.134402,44023 Sierra Hwy,Caltrans Lancaster Maintenance Station,ELEC
37.962203,-119.121603,51710 Highway 395,Eastern Sierra Unified School District,ELEC
36.3002174,-119.8153396,351 N Belle Haven Dr,Leprino Foods,ELEC
34.0238256,-118.2407656,1740 E 15th St,Caltrans Alameda Maintenance Station,ELEC
34.14619,-118.2273522,2901 W Broadway,Caltrans Los Angeles Regional TMC,ELEC
33.9306894,-118.3764977,5360 W Imperial Hwy,Caltrans South Region & Century,ELEC
34.053858,-118.377057,8525 Pico Blvd,Eretz Properties,ELEC
33.9207882,-118.1798286,11300 Wright Rd,Lynwood Unified School District,ELEC
34.1422834,-118.0072181,904 S Alta Vista Ave,Christian Tse Designs,ELEC
37.118029,-121.6396292,16200 Vineyard Blvd,City of Morgan Hill,ELEC
37.4283518,-122.0976855,2600 Marine Way,Intuit Building,ELEC
38.481677,-121.39277,8421 Gerber Rd,Elk Grove Unified School District,ELEC
34.1429885,-118.1463715,123 S Marengo Ave,Wescom Credit Union,ELEC
34.152122,-118.077329,355 N Rosemead Blvd,Fitness International,ELEC
33.9570879,-118.4432657,8405 Pershing Dr,Cannon Enterprises,ELEC
40.6303522,-122.3874526,4411 Mountain Lakes Blvd,Gateway Unified School District,ELEC
33.8421278,-118.3902447,300 The Village Dr,Lyon Living,ELEC
33.9108613,-117.2899271,21800 Authority Way,Western Municipal Water District,ELEC
34.0886931,-118.0685314,9153 E Lower Azusa Rd,Caltrans Rosemead Maintenance Station,ELEC
33.4272756,-117.6112574,111 S Avenida De La Estrella,Volare Hotel,ELEC
37.3696769,-121.90382,500 Queens Ave,Caltrans South Bay Region,ELEC
37.2522236,-121.7991388,5560 Lexington Ave,Equity Residential,ELEC
37.6861764,-122.135878,600 Lewelling Blvd,Caltrans East Bay Region Maintenance Station,ELEC
37.7753565,-121.9612642,12677 Alcosta Blvd,Bishop Ranch,ELEC
37.7742552,-121.9637969,2409 Camino Ramon,Bishop Ranch,ELEC
37.7687272999999,-121.9683734,3000 Executive Pkwy,Bishop Ranch,ELEC
34.0236495,-118.4786843,1623 17th St,Crossroads School for Arts & Sciences,ELEC
34.0052457,-118.473249,815 Ashland Ave,Community Corp of Santa Monica,ELEC
47.692163,-116.765812,1735 N 15th St,Avista Coeur d'Alene,ELEC
37.9539176,-121.2866871,44 N San Joaquin St,San Joaquin County,ELEC
37.5660751,-121.897301,4751 Highway Sunol,Caltrans Sunol Truck Scale,ELEC
34.4419808,-118.6067459,28820 The Old Rd,Caltrans Valencia And North Region,ELEC
33.9981423,-118.2196046,5001 S Soto St,Independent Electric Vehicles,ELEC
35.584763,-119.343726,1500 Poplar Ave,Valley GO,ELEC
38.5871205,-121.5643085,890 Embarcadero Dr,Bayer Crop Science,ELEC
34.0324112,-118.0193128,1940 Workman Mill Rd,Caltrans Whittier East Region Maintenance Station,ELEC
39.7267541999999,-104.9839288,665 N Grant St,Cornerstone Apartment Services,ELEC
39.7522388999999,-104.9838832,711 Park Ave W,Mile High United Way,ELEC
40.4619604,-106.8203727,1901 Pine Grove Rd Ste 101,Alpine Bank - Steamboat,ELEC
41.343027,-72.017968,189 Fort Hill Rd,Ella Grasso Tech High School,ELEC
26.1790303,-80.0970088,4100 Galt Ocean Dr,The Galleon Condominiums,ELEC
25.7750169,-80.2058363,671 NW 1st St,OBE Power,ELEC
41.9002646,-87.941968,100 N Addison Ave,The Marke of Elmhurst,ELEC
39.0904,-84.5098819999999,100 E Rivercenter Blvd,Corporex Companies,ELEC
38.9815089,-77.0941167,7200 Wisconsin Ave Suite 700,StonebridgeCarras,ELEC
41.746555,-70.60341,12 Kendall Rae Pl,Darling Hotel,ELEC
42.62408661903972,-71.36551094246676,25 Research Pl,Element Chelmsford,ELEC
42.5903575,-70.8221916999999,255 Grapevine Rd,Gordon College,ELEC
39.1769948,-77.2731465,19550 Waters Rd,Wood Partners,ELEC
42.481789,-83.255057,26000 Northwestern Hwy,Allied Ventures,ELEC
44.7668358,-93.2903146,13080 Aldrich Ave S,LivINN Hotels,ELEC
45.0634358,-93.2452548,5201 Central AveNE,LivINN Hotels,ELEC
44.9509795,-92.9851944999999,285 Century Ave N,LivINN Hotels,ELEC
34.9337474,-88.522273,221 N Fillmore St,Visit Corinth,ELEC
35.2426308,-80.8943285,3205 Freedom Dr,Mecklenburg County,ELEC
40.7912267,-74.1962611,499 Bloomfield Ave,Township of Bloomfield - Municipal Lot,ELEC
40.8342582,-73.9707722,1167 River Rd,Edgewater Borough - Edgewater Community Center,ELEC
40.8098702,-73.9900129999999,281 Old River Rd,Edgewater Borough,ELEC
40.8261712,-73.9735675,915 River Rd,Edgewater Borough - Edgewater First Aid Squad,ELEC
40.1572459,-89.4093095,2811 Woodlawn Rd,Quality Inn,ELEC
38.6952495,-121.7635783,584 North East Street,Best Western,ELEC
36.552325,-121.921658,3 8th Ave,STATION CARMEL SUNSET CENTER 4,ELEC
21.331701,-158.0832,700 Haumea St,C&C HONOLULU KAPOLEI HALE,ELEC
42.55626,-82.929474,35350 Kelly Rd,CONSUMERSENERGY MAC #1,ELEC
36.039097,-115.119136,8275 S Eastern Ave,VIEWPOINTE SEASTERN1,ELEC
42.081234,-73.958496,4 High St,ICE RINK TOWN HALL,ELEC
40.043145,-76.320196,800 Buchanan Ave,F&M CHARGEPOINT F&M 1,ELEC
41.69739,-71.47385,Rt 117 Park&amp;Ride,DOT RT117 P&R STN3,ELEC
30.712396,-95.547458,820 Bowers Boulevard,SHSU CPG STATION 1,ELEC
30.711682,-95.548784,Avenue J,SHSU Z1-23,ELEC
30.211432,-85.849367,14100 Panama City Beach Pkwy,Busy Bee - Tesla Supercharger,ELEC
37.300271,-121.824793,3085 Tuers Rd,Gould Shopping Center - Tesla Supercharger,ELEC
37.466432,-121.174422,2959 Speno Dr,Best Western Plus Villa Del Lago Inn - Tesla Supercharger,ELEC
44.025648,-116.942111,1639 E Idaho Ave,Ontario Marketplace - Tesla Supercharger,ELEC
37.872774,-122.510433,192 Donahue St,Marin Gateway Shopping Center - Tesla Supercharger,ELEC
28.097782,-81.974745,4320 US Highway 98,Wawa - Tesla Supercharger,ELEC
35.645534,-120.659927,2449 Golden Hill Rd,Golden Hills Plaza - Tesla Supercharger,ELEC
30.01046,-95.271331,20131 US-59,Deerbrook Mall - Dick’s Sporting Goods,ELEC
30.010694,-95.268901,20131 US-59,Deerbrook Mall - Macy’s,ELEC
30.010054,-95.268946,20131 US-59,Deerbrook Mall - Forever 21,ELEC
32.919999,-96.516146,8805 Lakeview Pkwy,Tom Thumb - Rowlett,ELEC
32.882194,-97.101485,4000 Glade Rd,Albertsons Colleyville - Glade Rd,ELEC
32.671013,-97.003861,4215 S Carrier Pkwy,Tom Thumb - Grand Prairie,ELEC
47.299413,-122.24255,1101 Outlet Collection Way,The Outlet Collection Seattle - Regal Cinema,ELEC
47.297911,-122.247622,1101 Outlet Collection Way,The Outlet Collection Seattle,ELEC
47.415041,-122.196081,20830 108th SE,Safeway 20830 108th SE,ELEC
47.410098,-122.298891,21401 Pacific Hwy S,Safeway 21401 Pacific Hwy S,ELEC
47.455679,-122.281963,4011 S 164th St,Safeway 4011 S 164th,ELEC
42.366282,-88.17208,1350 US Route 12,Jewel Osco - Fox Lake,ELEC
42.3361,-88.026543,885 E Belvidere Rd,Jewel Osco - Grayslake,ELEC
41.986815,-88.339377,375 Randall Rd,Jewel Osco - South Elgin,ELEC
41.902694,-88.338214,2073 Prairie St,Jewel Osco - St. Charles,ELEC
41.704638,-88.124041,1200 W Boughton Rd,Jewel Osco - Bolingbrook,ELEC
41.975087,-87.74536,4631 W Foster Ave,Edens Collection,ELEC
41.978845,-87.659351,5343 N Broadway,Jewel Osco - N Broadway Chicago,ELEC
42.15205,-71.403833,67 Main St,Medway Commons,ELEC
40.58333,-74.166262,2655 Richmond Ave,Staten Island Mall - Macy’s,ELEC
40.582763,-74.167812,2655 Richmond Ave,Staten Island Mall - Dave & Buster’s,ELEC
40.581751,-74.168466,2655 Richmond Ave,Staten Island Mall - Richmond Ave Entrance,ELEC
40.581132,-74.167932,2655 Richmond Ave,Staten Island Mall - Tommy’s Tavern + Tap,ELEC
39.680982,-75.65261,132 Christiana Mall,Christiana Mall - Nordstrom,ELEC
39.679779,-75.651662,132 Christiana Mall,Christiana Mall - Urban Outfitters,ELEC
39.679419,-75.651206,132 Christiana Mall,Christiana Mall - Barnes & Noble,ELEC
38.630925,-75.193739,25939 John J Williams Hwy,Giant Food - Millsboro,ELEC
38.948618,-76.48699,948 Bay Ridge Rd,Giant Food - Bay Ridge,ELEC
39.372352,-76.542316,7709 Harford Rd,Parkville Shopping Center,ELEC
39.215082,-76.858822,10300 Little Patuxent Pkwy,The Mall in Columbia - Maple Garage Level 2,ELEC
39.217171,-76.859204,10300 Little Patuxent Pkwy,The Mall in Columbia - Pine Garage Level 1,ELEC
39.217499,-76.860525,10300 Little Patuxent Pkwy,The Mall in Columbia - Northern Mall Entrance (Macy’s),ELEC
39.217824,-76.861337,10300 Little Patuxent Pkwy,The Mall in Columbia - Nordstrom,ELEC
39.216554,-76.863927,10300 Little Patuxent Pkwy,The Mall in Columbia - Cheesecake Factory,ELEC
39.215884,-76.86278,10300 Little Patuxent Pkwy,The Mall in Columbia - Bank of America,ELEC
39.214283,-76.861564,10300 Little Patuxent Pkwy,The Mall in Columbia - South Entrance,ELEC
39.143909,-77.217848,46 Bureau Dr,Giant Food - Bureau,ELEC
39.092513,-77.152407,625 Hungerford Dr,Giant Food - Hungerford,ELEC
39.016895,-77.20931,10100 River Rd,Potomac Village Shopping Center,ELEC
39.023794,-77.395551,21453 Epicerie Plaza,Cascades Overlook,ELEC
39.068071,-77.484603,19800-19890 Belmont Chase Dr,Belmont Chase - Whole Foods,ELEC
39.036548,-77.50155,43330 Junction Plaza,Giant Food - Junction,ELEC
33.969516,-84.019,825 Lawrenceville-Suwanee Rd,Lawrenceville Market,ELEC
34.134026,-117.615031,8778 19th St,Alta Loma Square,ELEC
37.935798,-122.355031,1401 Macdonald Ave,City of Richmond - Downtown,ELEC
44.374278,-68.259062,20 McFarland Dr,Acadia National Park Headquarters,ELEC
37.111119,-113.5631,175 N 1000 E,Comfort Suites St. George - University Area,ELEC
37.077204,-113.580398,1819 S 120 E,Hyatt Place - St. George Convention Center,ELEC
37.176305,-113.338399,45 N 2600 W,Comfort Inn & Suites Zion Park Area,ELEC
37.177196,-113.3284,58 N 2260 W,Clarion Inn & Suites Hurricane Zion Park Area,ELEC
37.45364,-113.225358,3752 E Kolob Canyon Rd,Kolob Canyons Visitor Center,ELEC
33.199836,-87.180482,19765 US-11,NACW MERCEDES WSTK 4,ELEC
34.424594,-119.704585,1221 Anacapa,CITY OF SB EV2 GRANADA EV 11,ELEC
37.247256,-121.874416,5741-5743 Almaden Rd,VALLEY WATER DC2 (P),ELEC
39.748056,-104.83253,13347 E Montview Blvd,CITY OF AURORA MONTVIEW BLVD 2,ELEC
42.620461,-73.839323,445 NY-443,BETHLEHEM EV TOWNHALL PUBLIC,ELEC
27.953016,-99.379566,23183 I.H. 35,FUEL AMERICA 2 STATION 1,ELEC
44.526669,-89.57385,1730 Portage St,LOT T STATION 1,ELEC
44.529056,-89.568959,2116 4th Ave,LOT T WELCOME CENTER,ELEC
42.1618,-70.864253,320 Washington St,320 Washington Street Realty,ELEC
34.789404,-77.402415,1408 Western Blvd,Marine Chevrolet Cadillac,ELEC
33.473274,-112.394076,15550 W Harvard St,HARVARD CROSS PEBBLE CREEK 1,ELEC
32.883169,-117.224606,9902 Genesee Ave,SCRIPPS HEALTH B1 C-9.7,ELEC
32.882882,-117.224238,Voigt Dr & Scripps Memorial Hospital,SCRIPPS HEALTH L1 C-7.8,ELEC
32.883222,-117.224724,Scripps Hospital Driveway,SCRIPPS HEALTH L1 A.7-A6.2,ELEC
38.683498,-121.075406,St Andrews Dr,EDHCSD 4,ELEC
38.683422,-121.075363,1021 Harvard Way,EDHCSD 3,ELEC
38.683262,-121.075373,El Dorado Hills CSD (El Dorado Hills Blvd),EDHCSD 2,ELEC
39.067613,-108.56002,750 Main St,750 MAIN STATION #2,ELEC
42.034153,-87.6969,1717 Main St,"EVANSTON, IL 1717 MAIN ST",ELEC
42.034083,-87.697274,1720 Main St,"EVANSTON, IL 1720 MAIN ST",ELEC
42.034075,-87.697548,1801 Main St,"EVANSTON, IL 1801 MAIN ST",ELEC
42.68571,-73.76649,12 Corporate Woods Blvd,PICOTTE 12 CORPORATE 4,ELEC
43.122227,-75.59269,5390 Willow Pl,VERONA LA QUINTA 3,ELEC
32.898336,-96.473348,1600 La Jolla Pointe Dr,HP ROCKWALL EV STATION 1,ELEC
34.070638,-118.309215,205 S Western Ave,205 S WESTERN,ELEC
41.953892,-88.122313,130 S Gary Ave,"Meijer Bloomingdale (Bloomingdale, IL)",ELEC
33.79123812,-118.2606617,245 Pacific Coast Hwy,245 Pacific Coast Hwy,ELEC
33.928312,-117.558425,3198 Hamner Ave,76 - Norco,ELEC
33.700776,-116.193157,84417 Indio Blvd,Tower Market,ELEC
33.997203,-117.870061,1010 Fairway Dr,76 - City of Industry,ELEC
41.09588,-73.421133,24 Monroe Street,East Bound RR ST,ELEC
42.116866,-71.859812,26 A Sutton Ave.,McDonald's NSN-13143,ELEC
37.370397,-122.038243,605 All America Way,BA GRANT PUBLIC ALL AM WAY 02,ELEC
32.531716,-84.970362,1514 Bradley Park Dr,GEORGIA POWER BRADLEYPARK DC2,ELEC
42.08035,-88.331523,2205 Point Blvd,2205 POINT BLVD STATION 2,ELEC
39.562164,-79.342388,687 Mosser Rd,POTOMAC EDISON GARRETT COLLEGE,ELEC
42.44987,-71.08765,15 Executive Dr,ALTA CLARA ALTA CLARA 5,ELEC
42.449646,-71.08637,21 Executive Dr,ALTA CLARA ALTA CLARA 2,ELEC
41.26237,-96.047874,8601 West Dodge Road,NP DODGE 8601,ELEC
46.861031,-96.847223,3902 13th Ave S,CCEC CHARGERS WEST ACRES,ELEC
35.63879,-97.49362,801 W 15th St,EDMONDOK TENNIS CENTER,ELEC
36.381214,-85.323326,210 N McHenry St,7SPC UC - LIVINGSTON,ELEC
44.153574,-87.618594,3000 WI-310,WOODLAND DUNES WOODLAND DUNES,ELEC
36.736823,-119.721197,5125 East Kings Canyon Road,"Walmart 2001 - Fresno, CA",ELEC
35.97208,-77.895654,157 N Old Carriage Road,"Sheetz 504 (Rocky Mount, NC)",ELEC
32.750091,-97.325809,1309 Calhoun St,Acre Distilling,ELEC
32.731348,-97.3431,1214 Hurley Ave,1214 Hurley Ave Parking,ELEC
35.675106,-82.012496,625 W Henderson St,Ingles Market,ELEC
44.96726,-93.38869,8300 W Franklin Ave,Westwood Hills Nature Center,ELEC
33.988136,-118.367444,"5120 W. Goldleaf Circle, Suite 110",TR Wateridge - Los Angeles - 5120,ELEC
32.698561,-117.170991,1101 First St,Coronado Point,ELEC
33.795486,-118.215688,2125 Santa Fe Ave,LONG BEACH ADMIRAL KIDD 02,ELEC
39.207615,-106.860668,38700 Highway 82,HCE BUTTERMILK 1,ELEC
38.824933,-104.825223,609 S Cascade Ave,THE MAE STATION 1,ELEC
41.7489,-71.195676,1 Gardners Neck Road,SWANSEA EV CHAR ADMIN EV,ELEC
41.76485,-71.24205,70 Community Ln,SWANSEA EV CHAR HOYLE,ELEC
42.650067,-85.28629,205 N Michigan Ave,HASTINGS MI HASTINGS #1,ELEC
46.820736,-92.082186,500 W St Marie St,UMN DULUTH PAY LOT G,ELEC
46.816378,-92.087503,1023 University Dr,UMN DULUTH KIRBY DRIVE S,ELEC
35.409541,-80.85426,101 Statesville Rd,HUNTERSVILLE MARK OIL L3,ELEC
37.632221,-77.458141,7901 Brook Road,"Walmart 2295 - Richmond, VA",ELEC
29.550724,-95.099158,1601 NASA Pkwy,Space Center - Houston,ELEC
44.790334,-93.497732,1897 Eagle Creek Blvd,Carburetion $ Turbo Systems,LPG
35.523752,-93.863533,3202 Pence Ln,Workman’s Travel Center - Tesla Supercharger,ELEC
33.864443,-118.091482,239 Los Cerritos Center,Los Cerritos Center - Tesla Supercharger,ELEC
36.042381,-86.777831,780 Old Hickory Blvd,Target - Tesla Supercharger,ELEC
39.544101,-105.289966,25637 Conifer Rd,The Village at Aspen Park - Tesla Supercharger,ELEC
43.617738,-72.956932,194 Woodstock Ave,Stewart’s Shop - Tesla Supercharger,ELEC
28.916686,-81.922512,116 N Highway 27/441,Wawa - Tesla Supercharger,ELEC
40.116947,-75.1362044,925 Easton Road,Abington,ELEC
38.8987388,-77.0286789,701 13th Street Northwest,"One Metro Center – Washington, DC",ELEC
38.323425,-122.286644,3200 Soscol Ave,MONTRACHET1 MONTRACHET APTS,ELEC
35.384678,-119.02051,1609 28th St,AHBD ADVENTIST 8,ELEC
34.058224,-118.24101,555 N Broadway,LA PLAZA CVS UPSTAIRS1,ELEC
32.922828,-117.117636,9800 Mira Lee Way,CASA MIRA 2 EV CHARGER #9,ELEC
38.938197,-104.716416,6011 E Woodmen Rd,CHARGER 01 PUBLIC #1,ELEC
38.938178,-104.716483,6001 E Woodmen Rd,CHARGER 01 PUBLIC #2,ELEC
42.292767,-71.034564,500 Commander Shea Blvd,BOSCIQUINCY STATION 1,ELEC
43.325757,-83.740179,775 S Main St,BAVARIAN INN BICB UNIT 2-1&2,ELEC
36.268879,-77.723942,23945 NC-561,HALIFAX EMC HALIFAX EMC DC1,ELEC
35.682282,-82.009305,67 West Henderson Street,FARMER'S MARKET FARMER'S MARKET,ELEC
38.75727,-112.08795,210 W 800 S,STATE OF UTAH RICHFIELD SO 1,ELEC
40.779602,-89.702628,7064 W Highway 150,Ameren Illinois,CNG
38.895418,-77.071232,1201 Wilson Boulevard,JBG - Central Place Office Tower - P4,ELEC
38.895331,-77.071225,1201 Wilson Boulevard,JBG - Central Place Office Tower - P5,ELEC
33.951817,-84.551523,23 S Marietta Pkwy,"Walgreens - Marietta, GA #1646",ELEC
35.015369,-117.826291,17100 Foothill Ave,MUROCJUSD STATION1,ELEC
